"","id","observed_on","user_id","colour_morph","head_capsule","growing_zone","date","year","elevation","elev_units","coords.x1","coords.x2","optional","sqrt_elev"
"411",15354407,"2018-08-12",1115772,"Red","Yes",5,2018-08-12,2018,72.97,"meters",-70.2869293281,44.09834472,TRUE,8.54224794770089
"412",15362514,"2018-08-12",1132241,"Red","Yes",8,2018-08-12,2018,2.49,"meters",-122.4263638659,48.5631758064,TRUE,1.57797338380595
"413",15363895,"2018-08-11",521996,"Black","Yes",9,2018-08-11,2018,4.91,"meters",-81.3385501679,28.9447706332,TRUE,2.21585198061603
"414",15371137,"2018-08-12",1062061,"Black","Yes",6,2018-08-12,2018,258.52,"meters",-76.5875433333,39.743595,TRUE,16.0785571491972
"416",15372377,"2018-08-12",399894,"Black","Yes",9,2018-08-12,2018,0,"meters",-90.0936972722,30.0033516921,TRUE,0
"417",15378298,"2018-06-25",143171,"Black","Yes",6,2018-06-25,2018,80.23,"meters",-75.4764490778,40.2534229287,TRUE,8.95712007288057
"418",15387891,"2018-08-13",284957,"Black","Yes",5,2018-08-13,2018,241.06,"meters",-88.9828134701,40.4969255347,TRUE,15.526107045876
"419",15396965,"2018-08-13",850924,"Black","Yes",7,2018-08-13,2018,85.6,"meters",-76.7826216667,39.1970366667,TRUE,9.2520268049763
"421",15412100,"2018-08-13",122515,"Black","Yes",7,2018-08-13,2018,0.81,"meters",-73.0966491699,40.6581726074,TRUE,0.9
"422",15412156,"2018-08-13",2873,"Red","Yes",8,2018-08-13,2018,8.89,"meters",-122.3127291826,45.5630404785,TRUE,2.98161030317512
"423",15413859,"2018-08-10",1092921,"Red","Yes",8,2018-08-10,2018,258.21,"meters",-82.5316206738,34.5790976114,TRUE,16.0689140890105
"424",15416636,"2018-08-14",1111761,"Black","Yes",7,2018-08-14,2018,84.34,"meters",-75.3025290554,40.1375440414,TRUE,9.18368117913509
"425",15417600,"2018-08-14",410074,"Red","Yes",7,2018-08-14,2018,144.08,"meters",-79.0416976903,35.8801637125,TRUE,12.0033328704989
"426",15423067,"2018-08-14",1096692,"Red","Yes",6,2018-08-14,2018,169.52,"meters",-75.9801968281,39.7865053034,TRUE,13.0199846390078
"427",15426068,"2018-08-04",368287,"Black","Yes",5,2018-08-04,2018,334.32,"meters",-76.3124774852,42.5346063606,TRUE,18.284419597023
"428",15430704,"2018-08-14",456424,"Black","Yes",6,2018-08-14,2018,316,"meters",-82.69885476,39.98791707,TRUE,17.7763888346312
"429",15431576,"2018-08-14",1133344,"Red","Yes",5,2018-08-14,2018,263.14,"meters",-85.67397072,40.2527726,TRUE,16.2215905508677
"430",15435885,"2018-07-25",188484,"Black","Yes",7,2018-07-25,2018,1003.21,"meters",-82.77891,35.35081,TRUE,31.6734904928396
"431",15448426,"2018-08-15",1133344,"Black","Yes",5,2018-08-15,2018,259.34,"meters",-85.674861,40.251601,TRUE,16.1040367610112
"432",15448518,"2018-08-15",1129841,"Black","Yes",6,2018-08-15,2018,181.35,"meters",-87.634486612,41.9228494959,TRUE,13.4666254124781
"434",15450372,"2018-08-13",534001,"Black","Yes",4,2018-08-13,2018,519.7,"meters",-72.8524978631,43.5517509461,TRUE,22.7969296178235
"435",15452310,"2018-08-15",770423,"Black","Yes",9,2018-08-15,2018,21.98,"meters",-95.56948,29.771545,TRUE,4.68828326789242
"436",15459237,"2018-08-15",632962,"Red","Yes",9,2018-08-15,2018,17.02,"meters",-95.4906837989,29.4642237931,TRUE,4.12553026894725
"437",15462302,"2018-08-15",43332,"Black","Yes",5,2018-08-15,2018,15.84,"meters",-67.1480333333,44.7993366667,TRUE,3.97994974842648
"438",15482821,"2018-08-12",296235,"Black","Yes",7,2018-08-12,2018,15.51,"meters",-75.1956033333,39.9714466667,TRUE,3.93827373350304
"439",15496375,"2018-08-16",1140268,"Black","Yes",6,2018-08-16,2018,182.08,"meters",-79.8895509164,43.3210632988,TRUE,13.4937022347464
"440",15500966,"2018-08-15",332178,"Black","Yes",6,2018-08-15,2018,250.53,"meters",-83.0173805,40.0562055,TRUE,15.8281394990062
"444",15538471,"2018-08-16",143171,"Black","Yes",6,2018-08-16,2018,80.23,"meters",-75.4764582276,40.2534094843,TRUE,8.95712007288057
"445",15567828,"2018-08-17",1045966,"Black","Yes",7,2018-08-17,2018,426.96,"meters",-83.3893675637,34.7371409275,TRUE,20.6630104292671
"446",15573689,"2018-08-17",1126489,"Black","Yes",7,2018-08-17,2018,446.11,"meters",-82.2560883333,36.3449216667,TRUE,21.121316246863
"447",15574337,"2018-08-17",384891,"Black","Yes",6,2018-08-17,2018,285.28,"meters",-81.9811568122,41.0021042455,TRUE,16.8902338645739
"448",15577445,"2018-08-17",981042,"Black","Yes",6,2018-08-17,2018,186.12,"meters",-73.5483083333,41.3289216667,TRUE,13.6425804010825
"449",15587857,"2018-08-17",1143448,"Black","Yes",7,2018-08-17,2018,14.03,"meters",-74.7303681449,40.2050585719,TRUE,3.74566416006561
"450",15607477,"2018-08-17",527980,"Black","Yes",6,2018-08-17,2018,152.11,"meters",-90.00753055,38.80967,TRUE,12.333288288206
"451",15613116,"2018-08-17",208559,"Black","Yes",7,2018-08-17,2018,0.98,"meters",-77.2798,38.6068483333,TRUE,0.989949493661167
"452",15613146,"2018-08-17",208559,"Black","Yes",7,2018-08-17,2018,4.18,"meters",-77.27719,38.6053516667,TRUE,2.04450483002609
"453",15615373,"2018-08-18",182851,"Black","Yes",7,2018-08-18,2018,97.18,"meters",-75.7433949,39.72487441,TRUE,9.85799168187923
"454",15622145,"2018-08-18",182851,"Red","Yes",7,2018-08-18,2018,87.56,"meters",-75.74019705,39.73216268,TRUE,9.35735005223167
"456",15632824,"2018-08-18",364529,"Red","Yes",8,2018-08-18,2018,1108.68,"meters",-120.9327223152,39.3026253676,TRUE,33.2968466975478
"457",15633655,"2018-08-18",981981,"Black","Yes",5,2018-08-18,2018,312.47,"meters",-85.2018085247,40.1953085991,TRUE,17.6768209811606
"458",15640936,"2018-08-18",578590,"Black","Yes",6,2018-08-18,2018,96.25,"meters",-75.1468135214,40.2656234264,TRUE,9.81070843517429
"459",15643093,"2018-08-18",182851,"Black","Yes",7,2018-08-18,2018,70.34,"meters",-75.7442776,39.7319634,TRUE,8.3868945385047
"460",15644162,"2018-08-18",1142311,"Black","Yes",5,2018-08-18,2018,257.06,"meters",-86.0810048356,40.0352410427,TRUE,16.0330907812561
"461",15645274,"2018-08-18",440756,"Black","Yes",7,2018-08-18,2018,2.59,"meters",-75.263810186,39.8883243357,TRUE,1.60934769394311
"462",15652278,"2018-08-18",1101968,"Black","Yes",6,2018-08-18,2018,310.53,"meters",-96.580155,39.2357366667,TRUE,17.6218614226761
"463",15666876,"2018-08-17",20485,"Black","Yes",7,2018-08-17,2018,3.12,"meters",-74.0753279512,40.5809311028,TRUE,1.76635217326557
"464",15688933,"2018-08-19",117116,"Black","Yes",7,2018-08-19,2018,53.74,"meters",-77.0086888833,38.8022616667,TRUE,7.3307571232445
"465",15690794,"2018-08-19",769085,"Black","Yes",7,2018-08-19,2018,32.58,"meters",-77.00135775,38.91764658,TRUE,5.70788927713213
"466",15690956,"2018-08-19",4031,"Black","Yes",7,2018-08-19,2018,3.63,"meters",-76.3318789379,38.984590564,TRUE,1.90525588832577
"467",15691495,"2018-08-19",661437,"Black","Yes",5,2018-08-19,2018,770.62,"meters",-72.0991439,42.8572466271,TRUE,27.760043227632
"468",15693192,"2018-08-19",1048021,"Black","Yes",6,2018-08-19,2018,271.68,"meters",-83.0019083333,40.0763445,TRUE,16.4827182224292
"470",15708164,"2018-08-19",388712,"Black","Yes",7,2018-08-19,2018,128.07,"meters",-77.3554996667,38.9704396944,TRUE,11.316801668316
"471",15713189,"2018-08-19",949341,"Black","Yes",6,2018-08-19,2018,217.56,"meters",-82.0497179031,41.3991494172,TRUE,14.7499152539938
"472",15714702,"2018-08-19",293111,"Black","Yes",7,2018-08-19,2018,2.48,"meters",-74.0738631,40.5829024,TRUE,1.57480157480236
"473",15716419,"2018-08-18",1063583,"Black","Yes",5,2018-08-18,2018,60.64,"meters",-73.9806976318,41.9042549133,TRUE,7.78716893357271
"474",15722216,"2018-08-20",1019579,"Black","Yes",7,2018-08-20,2018,134.69,"meters",-76.5912002698,39.4079625467,TRUE,11.6056020955399
"476",15724215,"2018-08-20",1070484,"Black","Yes",7,2018-08-20,2018,2.32,"meters",-75.1261741786,39.880378514,TRUE,1.52315462117278
"477",15726973,"2018-08-20",1121742,"Black","Yes",4,2018-08-20,2018,318.9,"meters",-93.6194737629,44.8579925811,TRUE,17.857771417509
"478",15729364,"2018-08-20",601543,"Black","Yes",7,2018-08-20,2018,1.98,"meters",-75.5178959178,39.6572759544,TRUE,1.40712472794703
"479",15730486,"2018-08-20",1151425,"Black","Yes",6,2018-08-20,2018,304.27,"meters",-83.8095778507,39.9385148473,TRUE,17.4433368367408
"480",15732115,"2018-08-20",871963,"Red","Yes",7,2018-08-20,2018,76.1,"meters",-77.6018651577,38.7612820101,TRUE,8.72353139502576
"481",15733475,"2018-08-20",283143,"Black","Yes",6,2018-08-20,2018,2.56,"meters",-72.5110421051,41.4835528192,TRUE,1.6
"482",15733850,"2018-08-19",981981,"Black","Yes",6,2018-08-19,2018,307.41,"meters",-85.3808121044,40.0708379876,TRUE,17.5331115321839
"483",15733851,"2018-08-19",981981,"Black","Yes",5,2018-08-19,2018,312.97,"meters",-85.2313600583,40.1489566052,TRUE,17.6909581425088
"484",15736057,"2018-08-20",552926,"Black","Yes",6,2018-08-20,2018,162.41,"meters",-74.0698645,41.1592618,TRUE,12.7440182046323
"485",15736797,"2018-08-20",208559,"Red","Yes",7,2018-08-20,2018,94,"meters",-77.3668033333,38.782835,TRUE,9.69535971483266
"486",15743293,"2018-08-18",291857,"Black","Yes",5,2018-08-18,2018,275.68,"meters",-86.486375,39.7716416667,TRUE,16.6036140644138
"487",15744946,"2018-08-20",2470,"Black","Yes",6,2018-08-20,2018,319.36,"meters",-79.9434491127,40.4318726679,TRUE,17.8706463229509
"488",15750555,"2018-08-20",794489,"Red","Yes",5,2018-08-20,2018,167.23,"meters",-79.7357361322,43.6205625072,TRUE,12.9317438885867
"489",15752314,"2018-08-21",880139,"Black","Yes",7,2018-08-21,2018,19.94,"meters",-76.5772395784,39.1394306563,TRUE,4.46542271235322
"490",15755326,"2018-08-21",355317,"Red","Yes",9,2018-08-21,2018,22.59,"meters",-82.1443633333,29.4637183333,TRUE,4.75289385532646
"491",15762957,"2018-08-21",81531,"Black","Yes",7,2018-08-21,2018,1.87,"meters",-73.5721388274,40.6338111498,TRUE,1.36747943311773
"492",15773377,"2018-08-21",1126278,"Black","Yes",6,2018-08-21,2018,304.01,"meters",-83.37697,39.9487,TRUE,17.4358825414718
"494",15786967,"2018-08-22",944109,"Black","Yes",5,2018-08-22,2018,235,"meters",-89.066947937,42.2639846802,TRUE,15.3297097167559
"495",15787999,"2018-08-17",430866,"Black","Yes",6,2018-08-17,2018,124.33,"meters",-73.689674,41.258071,TRUE,11.1503363177978
"496",15788887,"2018-08-22",1007286,"Black","Yes",6,2018-08-22,2018,224.12,"meters",-84.3524932861,39.1913146973,TRUE,14.9706379289595
"497",15790379,"2018-08-22",333468,"Red","Yes",7,2018-08-22,2018,121.92,"meters",-77.1069945,39.1122971667,TRUE,11.0417389934738
"499",15794184,"2018-08-19",239680,"Black","Yes",7,2018-08-19,2018,395.24,"meters",-85.6344521978,34.3990527559,TRUE,19.8806438527529
"500",15795786,"2018-08-22",552204,"Red","Yes",6,2018-08-22,2018,106.43,"meters",-76.4544833333,39.6773383333,TRUE,10.3164916517196
"501",15795867,"2018-08-22",1139999,"Black","Yes",6,2018-08-22,2018,1864.94,"meters",-111.0642244505,34.7525737546,TRUE,43.1849510825241
"502",15800731,"2018-08-22",603071,"Black","Yes",7,2018-08-22,2018,16.65,"meters",-76.502602663,39.0526166356,TRUE,4.08044115262063
"507",15815199,"2018-08-22",421192,"Black","Yes",7,2018-08-22,2018,86.77,"meters",-79.0336833333,35.898655,TRUE,9.3150415994777
"508",15815281,"2018-08-22",1125402,"Black","Yes",6,2018-08-22,2018,143.82,"meters",-90.7567366667,38.6682166667,TRUE,11.992497654784
"509",15815459,"2018-08-23",285024,"Black","Yes",6,2018-08-23,2018,116.33,"meters",-72.606055,41.4013666667,TRUE,10.7856385995452
"510",15816624,"2018-08-22",301944,"Black","Yes",6,2018-08-22,2018,1006.38,"meters",-80.3659668937,38.1908718879,TRUE,31.7234928720026
"511",15817075,"2018-08-23",292007,"Black","Yes",8,2018-08-23,2018,26.57,"meters",-80.1158427738,33.1177739747,TRUE,5.15460958754395
"512",15817111,"2018-08-23",1031163,"Black","Yes",7,2018-08-23,2018,111.29,"meters",-76.8310587795,39.1794736348,TRUE,10.5494075663044
"513",15822028,"2018-08-23",302437,"Black","Yes",6,2018-08-23,2018,539.53,"meters",-77.8774830232,40.7260330855,TRUE,23.2277850859698
"514",15824499,"2018-08-23",818972,"Black","Yes",7,2018-08-23,2018,130.73,"meters",-78.7422629167,35.6798115,TRUE,11.4337220536446
"515",15826686,"2018-08-23",1156050,"Black","Yes",7,2018-08-23,2018,641.51,"meters",-82.5632910245,35.6172473403,TRUE,25.3280476942065
"516",15826910,"2018-08-23",503543,"Black","Yes",6,2018-08-23,2018,96.58,"meters",-77.3880713457,39.0036683246,TRUE,9.82751240141675
"517",15827130,"2018-08-23",1158576,"Black","Yes",7,2018-08-23,2018,625.93,"meters",-82.5626637249,35.6166864329,TRUE,25.0185930859431
"518",15829934,"2018-08-23",320666,"Black","Yes",6,2018-08-23,2018,277.08,"meters",-85.3867577208,42.400599362,TRUE,16.6457201706625
"520",15834157,"2018-08-23",1158895,"Black","Yes",6,2018-08-23,2018,1511.84,"meters",-83.4443966667,35.63865,TRUE,38.8823867580168
"521",15835974,"2018-08-05",43591,"Red","Yes",7,2018-08-05,2018,90.21,"meters",-75.77955,39.71326,TRUE,9.49789450352024
"522",15835976,"2018-08-05",43591,"Red","Yes",7,2018-08-05,2018,57.97,"meters",-75.76275,39.69217,TRUE,7.61380325461592
"523",15841622,"2018-08-24",249173,"Black","Yes",7,2018-08-24,2018,82.49,"meters",-79.0512142221,35.8127829382,TRUE,9.08240056372763
"524",15842609,"2018-08-23",341557,"Red","Yes",8,2018-08-23,2018,1.23,"meters",-80.3445138889,32.6089416667,TRUE,1.10905365064094
"525",15844008,"2018-08-24",867246,"Black","Yes",6,2018-08-24,2018,125.14,"meters",-72.6243487762,41.3843772251,TRUE,11.1865991257397
"526",15845240,"2018-08-24",456424,"Black","Yes",6,2018-08-24,2018,256.58,"meters",-83.99412426,39.88097579,TRUE,16.0181147454999
"528",15847291,"2018-08-24",1101741,"Black","Yes",6,2018-08-24,2018,675.16,"meters",-80.3889528594,37.2156192135,TRUE,25.9838411325193
"529",15847487,"2018-08-24",545487,"Black","Yes",6,2018-08-24,2018,793.22,"meters",-82.9773904602,35.503485023,TRUE,28.1641616243055
"530",15849190,"2018-08-24",12631,"Black","Yes",5,2018-08-24,2018,199.85,"meters",-87.9741887332,41.6368771722,TRUE,14.1368313281301
"531",15858088,"2018-08-24",1086637,"Black","Yes",7,2018-08-24,2018,157.6,"meters",-76.7477646779,39.3826736997,TRUE,12.5538838611802
"532",15858778,"2018-08-23",587023,"Black","Yes",6,2018-08-23,2018,141.36,"meters",-90.6473965064,38.3471862651,TRUE,11.8894911581615
"533",15864279,"2018-08-24",367383,"Red","Yes",6,2018-08-24,2018,179.83,"meters",-80.4566981628,42.6151059941,TRUE,13.4100708424676
"534",15874523,"2018-08-25",729044,"Black","Yes",7,2018-08-25,2018,4.18,"meters",-73.823982963,40.6173327242,TRUE,2.04450483002609
"535",15874821,"2018-08-25",323400,"Black","Yes",9,2018-08-25,2018,3.24,"meters",-81.5766138222,30.4537881789,TRUE,1.8
"536",15875775,"2018-08-25",1139226,"Black","Yes",7,2018-08-25,2018,1.09,"meters",-73.1552416667,40.6455083333,TRUE,1.04403065089106
"537",15877017,"2018-08-25",908807,"Black","Yes",7,2018-08-25,2018,127.55,"meters",-78.8577333333,35.7510716667,TRUE,11.2938036108301
"538",15877105,"2018-08-25",1059142,"Black","Yes",7,2018-08-25,2018,1.23,"meters",-74.1951656837,39.9509027693,TRUE,1.10905365064094
"539",15877135,"2018-08-25",825853,"Black","Yes",3,2018-08-25,2018,418.39,"meters",-91.0008163452,45.919418335,TRUE,20.4545838383478
"540",15884189,"2018-08-22",1144553,"Black","Yes",5,2018-08-22,2018,283.32,"meters",-88.0142211914,43.8291778564,TRUE,16.8321121669266
"541",15884832,"2018-08-25",900026,"Black","Yes",7,2018-08-25,2018,4.19,"meters",-73.8239975833,40.6172665721,TRUE,2.04694894904587
"542",15885171,"2018-08-25",20147,"Black","Yes",7,2018-08-25,2018,2.69,"meters",-73.1013870239,41.1755561829,TRUE,1.64012194668567
"543",15893661,"2018-08-25",285290,"Red","Yes",7,2018-08-25,2018,22.89,"meters",-75.7533638889,39.6963361111,TRUE,4.78434948556227
"544",15895085,"2018-08-25",1106381,"Black","Yes",6,2018-08-25,2018,186.51,"meters",-87.6504096218,41.7084192482,TRUE,13.6568664048529
"545",15901371,"2018-08-25",583685,"Red","Yes",5,2018-08-25,2018,1245.21,"meters",-103.4778583333,43.5557416667,TRUE,35.2875332093361
"546",15907818,"2018-08-26",350680,"Black","Yes",7,2018-08-26,2018,4.94,"meters",-77.0455877631,38.8377003719,TRUE,2.22261107708929
"548",15916437,"2018-08-26",1052906,"Black","Yes",7,2018-08-26,2018,76.88,"meters",-77.1484326088,38.8144770605,TRUE,8.76812408671319
"549",15916695,"2018-08-26",1160846,"Black","Yes",6,2018-08-26,2018,140.51,"meters",-75.1873074255,41.0107860986,TRUE,11.8536914081648
"550",15921359,"2018-08-24",801045,"Black","Yes",8,2018-08-24,2018,3.52,"meters",-79.7072219849,32.9174995422,TRUE,1.87616630392937
"551",15925554,"2018-08-26",899619,"Black","Yes",6,2018-08-26,2018,235.1,"meters",-82.924705,39.9436533333,TRUE,15.3329710102119
"552",15927622,"2018-08-26",554509,"Black","Yes",6,2018-08-26,2018,140.49,"meters",-73.5834583333,41.595425,TRUE,11.852847759083
"553",15928949,"2018-08-26",237587,"Black","Yes",6,2018-08-26,2018,261.69,"meters",-84.1286305,39.747055,TRUE,16.1768352900065
"554",15930548,"2018-08-26",389353,"Black","Yes",7,2018-08-26,2018,10.35,"meters",-73.8504068647,40.7412190363,TRUE,3.21714158842908
"555",15934017,"2018-08-26",320666,"Black","Yes",6,2018-08-26,2018,273.37,"meters",-85.3889147222,42.3979213889,TRUE,16.5339045600245
"556",15934366,"2018-08-26",1137484,"Black","Yes",5,2018-08-26,2018,238.24,"meters",-89.3421325833,41.8529307216,TRUE,15.4350251052598
"557",15943638,"2018-08-27",866242,"Black","Yes",7,2018-08-27,2018,114.76,"meters",-75.4442533333,39.9799916667,TRUE,10.7126093926737
"558",15945317,"2018-08-26",270034,"Black","Yes",6,2018-08-26,2018,167.26,"meters",-90.4979934692,38.6159095764,TRUE,12.9329037729351
"559",15950015,"2018-08-27",830238,"Black","Yes",7,2018-08-27,2018,90.46,"meters",-77.5912866667,38.3645033333,TRUE,9.51104620953973
"560",15956436,"2018-08-16",897520,"Black","Yes",7,2018-08-16,2018,6.48,"meters",-73.9253783856,40.6020653393,TRUE,2.54558441227157
"561",15958380,"2018-08-27",616288,"Black","Yes",5,2018-08-27,2018,140.73,"meters",-71.1730651855,43.8369750977,TRUE,11.8629675882555
"562",15961212,"2018-08-27",830958,"Red","Yes",8,2018-08-27,2018,27.19,"meters",-92.1709632883,32.4754926334,TRUE,5.21440312979348
"563",15962467,"2018-08-27",910654,"Black","Yes",6,2018-08-27,2018,153.48,"meters",-87.3693797129,39.4714610454,TRUE,12.3887045327589
"564",15965542,"2018-08-25",65522,"Red","Yes",7,2018-08-25,2018,66.97,"meters",-76.1521221667,39.6128583333,TRUE,8.18352002502591
"565",15968739,"2018-08-26",261988,"Black","Yes",5,2018-08-26,2018,202.59,"meters",-85.9944610596,40.7247123718,TRUE,14.2334113971317
"566",15972114,"2018-08-28",1127138,"Black","Yes",6,2018-08-28,2018,173.65,"meters",-75.0190433275,40.8929633527,TRUE,13.1776325643114
"567",15972574,"2018-08-21",471698,"Black","Yes",6,2018-08-21,2018,1.44,"meters",-73.9843,41.5003666667,TRUE,1.2
"568",15973685,"2018-08-28",431613,"Black","Yes",7,2018-08-28,2018,2.87,"meters",-73.7264407735,40.6501221759,TRUE,1.69410743460974
"569",15975188,"2018-08-28",584396,"Black","Yes",7,2018-08-28,2018,159.96,"meters",-77.375375,39.22288,TRUE,12.6475294030099
"570",15981303,"2018-08-28",317,"Black","Yes",5,2018-08-28,2018,172.24,"meters",-72.3195116667,43.696125,TRUE,13.1240237732183
"571",15981322,"2018-08-27",700533,"Black","Yes",7,2018-08-27,2018,130.85,"meters",-78.8486611148,36.135622033,TRUE,11.438968484964
"572",15983540,"2018-08-28",552926,"Black","Yes",6,2018-08-28,2018,162.41,"meters",-74.0698645,41.1592618,TRUE,12.7440182046323
"573",15983919,"2018-08-28",236106,"Black","Yes",6,2018-08-28,2018,222.13,"meters",-82.8615033333,39.840155,TRUE,14.9040263016408
"574",15984210,"2018-08-27",1044622,"Black","Yes",6,2018-08-27,2018,110.67,"meters",-71.5630487725,41.9053816516,TRUE,10.519980988576
"575",15985629,"2018-08-19",582702,"Red","Yes",8,2018-08-19,2018,288.03,"meters",-121.880219573,45.719999839,TRUE,16.971446608937
"576",15985834,"2018-08-28",588853,"Black","Yes",6,2018-08-28,2018,85.06,"meters",-74.1378837035,41.8606372996,TRUE,9.22279784013506
"577",15987461,"2018-08-28",1167152,"Black","Yes",6,2018-08-28,2018,237.46,"meters",-83.0539555,39.9485583333,TRUE,15.4097371814058
"578",15988835,"2018-08-28",334116,"Black","Yes",5,2018-08-28,2018,279.78,"meters",-85.3813178054,40.390818321,TRUE,16.7266254815489
"579",15989644,"2018-08-22",188484,"Red","Yes",8,2018-08-22,2018,322.11,"meters",-82.21739,35.24002,TRUE,17.9474232133752
"580",16002088,"2018-08-29",1156050,"Black","Yes",7,2018-08-29,2018,616.08,"meters",-82.5659020832,35.6124625913,TRUE,24.820958885587
"581",16002291,"2018-08-29",524391,"Black","Yes",8,2018-08-29,2018,70.54,"meters",-86.3845666667,32.4793966667,TRUE,8.39880943943843
"582",16004429,"2018-08-29",1170907,"Black","Yes",6,2018-08-29,2018,224.13,"meters",-86.11506172,39.9075604494,TRUE,14.9709719123376
"583",16008108,"2018-08-29",1070535,"Black","Yes",6,2018-08-29,2018,226.77,"meters",-84.3171967193,37.8805418562,TRUE,15.0588844208328
"584",16012343,"2018-08-21",10201,"Black","Yes",5,2018-08-21,2018,31.04,"meters",-68.6397473,44.1753585,TRUE,5.57135531087365
"585",16013980,"2018-08-29",888154,"Black","Yes",5,2018-08-29,2018,249.84,"meters",-86.0348683777,40.0920620578,TRUE,15.8063278467834
"586",16013988,"2018-08-29",1033235,"Black","Yes",6,2018-08-29,2018,237.04,"meters",-90.5047531128,37.8577194214,TRUE,15.3961034031342
"587",16014254,"2018-08-29",814794,"Black","Yes",7,2018-08-29,2018,166.16,"meters",-80.4659096897,35.2865047242,TRUE,12.8903064354576
"589",16024614,"2018-08-29",38482,"Black","Yes",6,2018-08-29,2018,237.28,"meters",-81.5301106925,41.1250963166,TRUE,15.4038956111758
"590",16026707,"2018-08-30",63792,"Black","Yes",7,2018-08-30,2018,123.05,"meters",-77.106722,39.112257,TRUE,11.0927904514599
"591",16028064,"2018-08-30",1061236,"Black","Yes",8,2018-08-30,2018,232.39,"meters",-84.0785184224,33.6070775288,TRUE,15.2443432131398
"592",16029559,"2018-08-30",625987,"Black","Yes",6,2018-08-30,2018,280.28,"meters",-79.8237097924,40.5182342027,TRUE,16.741565040342
"593",16029877,"2018-08-30",296645,"Black","Yes",7,2018-08-30,2018,132.43,"meters",-77.0491380059,39.157910049,TRUE,11.5078234258264
"594",16031644,"2018-08-30",667480,"Black","Yes",6,2018-08-30,2018,289.63,"meters",-84.5775774401,38.6713693198,TRUE,17.0185193245476
"595",16031804,"2018-08-30",667480,"Black","Yes",6,2018-08-30,2018,286.66,"meters",-84.5776341018,38.6715403945,TRUE,16.931036589648
"596",16033023,"2018-08-30",1392,"Black","Yes",6,2018-08-30,2018,131.3,"meters",-72.3844170214,41.6081391356,TRUE,11.458621208505
"597",16043432,"2018-08-30",1148031,"Black","Yes",6,2018-08-30,2018,114.15,"meters",-73.553581,41.14919391,TRUE,10.6841003364813
"598",16047863,"2018-08-30",1171817,"Black","Yes",7,2018-08-30,2018,9.06,"meters",-76.4272725397,38.1903253589,TRUE,3.00998338865848
"600",16052011,"2018-08-30",1074240,"Black","Yes",5,2018-08-30,2018,178.55,"meters",-79.908425,43.4330033333,TRUE,13.3622602878405
"601",16053175,"2018-08-30",1117286,"Black","Yes",7,2018-08-30,2018,53.8,"meters",-76.8533013256,38.9614496121,TRUE,7.3348483283569
"602",16056237,"2018-08-30",320666,"Black","Yes",6,2018-08-30,2018,283.69,"meters",-85.3979651771,42.4060125024,TRUE,16.843099477234
"603",16057079,"2018-08-30",127188,"Red","Yes",8,2018-08-30,2018,168.47,"meters",-97.11230437,32.90606636,TRUE,12.9795993774847
"604",16060045,"2018-08-30",536839,"Black","Yes",7,2018-08-30,2018,8.17,"meters",-73.299155,40.91152,TRUE,2.85832118559129
"605",16060160,"2018-08-30",1158861,"Black","Yes",7,2018-08-30,2018,8.44,"meters",-73.2993861351,40.9113396457,TRUE,2.90516780926679
"606",16066280,"2018-08-31",1064740,"Black","Yes",7,2018-08-31,2018,48.76,"meters",-72.93228351,40.95134227,TRUE,6.98283610003844
"607",16066334,"2018-08-31",829487,"Black","Yes",7,2018-08-31,2018,3.07,"meters",-73.9165923061,40.7918483718,TRUE,1.75214154679352
"608",16067834,"2018-08-31",716228,"Black","Yes",7,2018-08-31,2018,277.48,"meters",-79.4205507036,37.7851081689,TRUE,16.6577309379159
"609",16068099,"2018-08-31",1170407,"Black","Yes",8,2018-08-31,2018,3.97,"meters",-76.3852540792,37.0273785666,TRUE,1.99248588451713
"610",16070344,"2018-08-31",842000,"Red","Yes",8,2018-08-31,2018,268.49,"meters",-82.7987987223,34.7021679228,TRUE,16.3856644662339
"611",16072753,"2018-08-31",765137,"Black","Yes",7,2018-08-31,2018,2.09,"meters",-73.1003721667,41.1749633333,TRUE,1.4456832294801
"612",16073402,"2018-08-21",706581,"Black","Yes",7,2018-08-21,2018,5.18,"meters",-74.8612972394,40.1140643811,TRUE,2.27596133534821
"614",16076004,"2018-08-31",716228,"Black","Yes",7,2018-08-31,2018,315.12,"meters",-79.5519516486,37.63262338,TRUE,17.7516196444155
"615",16078674,"2018-08-30",510973,"Black","Yes",6,2018-08-30,2018,325.56,"meters",-82.741355,39.7463916667,TRUE,18.0432812980345
"616",16080574,"2018-08-31",440756,"Black","Yes",7,2018-08-31,2018,0.5,"meters",-73.9276073096,40.790764292,TRUE,0.707106781186548
"617",16081392,"2018-08-29",48181,"Black","Yes",6,2018-08-29,2018,110.9,"meters",-72.3112258911,41.8231773376,TRUE,10.5309068935206
"618",16084240,"2018-08-31",1111566,"Black","Yes",7,2018-08-31,2018,103.95,"meters",-90.000793457,34.8210487366,TRUE,10.1955872807799
"619",16086180,"2018-08-31",90723,"Black","Yes",7,2018-08-31,2018,79.02,"meters",-89.988833,35.143909,TRUE,8.88931943401743
"620",16096780,"2018-09-01",574660,"Black","Yes",6,2018-09-01,2018,119.81,"meters",-72.2535816447,41.5903083854,TRUE,10.9457754407808
"621",16097623,"2018-08-30",597759,"Black","Yes",7,2018-08-30,2018,218.65,"meters",-80.4382842779,35.6609245005,TRUE,14.7868184542856
