id,observed_on,user_id,latitude,longitude,field:colour,field:head capsule visible
27947892,2019-06-30,285107,38.0251251214,-85.1590722103,Black,
27949367,2019-06-30,1233696,40.8393783333,-73.22438,Black,
27949600,2019-06-30,1722822,32.8494916667,-96.6211866667,Black,
27952957,2019-06-30,1531310,42.3558044434,-72.5578918457,Black,
27957831,2019-06-30,561136,45.1567805,-76.0334861667,,
27957867,2019-06-20,912851,32.7956083333,-96.5819416667,Black,
27958402,2019-06-29,1643670,39.88627,-75.2622,Black,
27958423,2019-06-29,989705,42.1077916667,-74.0276861667,Black,
27959743,2019-06-30,554509,41.10394717,-73.81017167,Black,
27962406,2019-06-30,1530473,40.4251963506,-79.9058214483,Black,
27962524,2019-06-30,310506,38.9423116667,-77.4006366667,Black,
27963005,2019-06-30,11480,41.7296916667,-81.3189783333,Black,
27964244,2019-06-30,989269,39.625368787,-84.1067771628,Black,
27966917,2019-06-30,1412558,36.8591918621,-76.0322162369,Black,
27966981,2019-06-30,1453514,30.2563552856,-97.7031707764,Black,
27967498,2019-06-30,440756,40.7835089589,-73.9231418969,Black,
27969093,2019-06-30,50920,40.7836178039,-73.9232377243,Black,
27974889,2019-06-30,1436999,41.7165875,-103.6730852778,,
27978685,2018-09-01,1921019,38.7414985383,-83.1977462769,Red,
27986624,2019-06-27,211426,40.7404098511,-74.0441589355,,
27987963,2019-06-30,1412950,36.2085076612,-83.4156036749,Black,
27990330,2019-07-01,1484434,40.7551880166,-73.9621261507,Black,
28000900,2019-07-01,775459,38.86915382,-90.1820581221,Black,
28004299,2019-06-04,1934351,43.3628619809,-89.6176486677,,
28005031,2019-06-30,18446,32.98853961,-94.01591936,Black,
28007556,2019-07-01,1216021,32.5420837402,-94.953742981,Black,
28009807,2019-07-01,1503191,40.6629984035,-73.9950943553,Black,
28009832,2019-07-01,1503191,40.663047731,-73.9951538668,Black,
28016566,2019-07-01,39644,41.67787788,-73.89714173,Black,
28021518,2019-07-01,1924673,41.588492319,-73.8635600825,Black,
28026454,2019-07-01,1045182,32.80882,-96.6494916667,Black,
28026996,2019-06-29,705762,31.1214208743,-90.2606883621,Black,
28029051,2019-07-01,468880,39.853443215,-74.2057229486,Black,
28029312,2019-07-01,1353474,39.2804416667,-76.712045,Black,
28035620,2019-07-01,1438563,39.9579716667,-82.5776133333,,
28036340,2019-06-30,295443,38.7005691404,-77.2097472684,Black,
28037741,2019-06-27,960535,38.4610739327,-93.2071813769,Black,
28038570,2019-06-30,443220,40.852045,-79.4151216667,Black,
28040046,2019-06-28,127188,32.31204,-97.0160116667,Black,
28040052,2019-06-28,127188,32.31194,-97.0160233333,Black,
28050831,2019-07-02,1936891,32.6830527932,-97.0505432972,Black,
28053852,2019-07-02,992683,41.3424980035,-72.9994106759,Black,
28057388,2019-06-29,1820386,41.423195,-73.9619616667,Black,
28057451,2019-07-02,1893510,40.1218434,-74.479106,Black,
28057860,2019-07-02,224438,35.8896416667,-79.0451138333,Black,
28058053,2019-07-02,1407188,32.2252653882,-82.3937031059,Red,
28058414,2019-06-25,1919993,39.9159916667,-75.1701283333,Black,
28060157,2019-07-02,1777448,40.45447937,-74.30707451,Black,
28060576,2019-06-30,1082945,39.7882907722,-83.8671797141,Black,
28062411,2019-07-02,966908,39.2758366667,-76.6527633333,Black,
28066253,2019-07-02,1075657,41.4378650841,-74.0495994075,Black,
28070060,2019-06-30,448026,32.8341346962,-97.2809602045,Black,
28071130,2019-07-02,1937925,41.2762451582,-73.3922641258,Black,
28071367,2019-07-02,1777787,41.7775636136,-72.8415032115,Black,
28074156,2019-07-02,127188,32.9497853725,-97.2210510571,,
28074945,2019-07-02,1937976,29.4603278255,-98.4731342365,Black,
28077561,2019-07-02,1704749,36.7920932966,-76.1816928304,Black,
28079115,2019-07-02,1486023,37.0607872009,-76.4148864746,,
28079438,2019-07-01,1048405,40.9910163879,-75.1793746948,Black,
28081052,2019-07-02,25863,32.6085432012,-97.1888333405,Black,
28082048,2019-07-02,1765029,40.7572966667,-73.70578,Black,
28085933,2019-07-02,900026,40.6164273341,-73.8268145733,Black,
28086683,2019-07-02,1057298,40.281995,-74.845305,Black,
28087891,2019-07-01,786874,31.3452854156,-89.1612243652,,
28088158,2019-07-02,211426,40.7424240112,-74.0468597412,Black,
28089881,2019-07-02,1752275,40.0146102905,-75.1065292358,Black,
28090876,2019-07-02,1778999,40.0944323177,-74.0524427373,Black,
28091361,2019-07-02,1228140,35.9691390991,-78.6430969238,Black,
28093746,2019-07-02,704263,32.8274584697,-84.8581420621,,
28093833,2019-07-01,1365573,42.3151007714,-72.6336757187,Black,
28094980,2019-07-02,850491,32.28223643,-95.3033054712,Black,
28097680,2019-07-02,1232282,40.7745083333,-77.797255,Black,
28106115,2019-07-02,115129,33.258185,-97.062428,,
28111459,2019-07-03,633843,40.0373721667,-75.043525,Black,
28115296,2019-07-03,1059442,40.5827175804,-74.1242375987,Black,
28117149,2019-07-03,1903874,32.7826582594,-96.69976593,Black,
28118717,2019-07-03,1543997,38.8717527548,-77.9623582587,Black,
28118732,2019-07-03,1682236,40.74385,-74.0298778333,Black,
28123402,2019-07-03,1198116,39.3118726076,-76.5904013221,Black,
28127300,2019-07-03,211426,40.70147,-73.9970633333,Black,
28127596,2019-07-03,1591308,32.9399255,-97.03158682,Black,
28130095,2019-07-03,299395,39.0945473872,-76.5287039616,Black,
28130172,2019-07-03,701556,33.0237721667,-97.1460583333,Red,
28135061,2019-07-03,445694,42.3316,-85.3200533333,Black,
28137525,2019-07-03,1133344,40.2511100769,-85.674446106,Black,
28141737,2019-07-03,1214007,41.3029166667,-73.0309221667,Black,
28144193,2019-07-02,267340,41.7554099121,-71.8348353526,Black,
28148835,2019-07-03,1677871,40.5524682683,-80.212322302,Black,
28149891,2019-07-03,1931129,30.2404078613,-97.7466898719,,
28156353,2019-07-03,649567,40.9532483705,-72.9855346865,Black,
28162226,2019-07-03,59490,39.263467,-76.584812,Black,
28163298,2019-06-30,599344,39.4902616667,-82.46875,Black,
28167906,2019-07-04,1216878,40.6790383333,-74.0105361167,Black,
28169836,2019-07-03,126404,40.5450935364,-79.9083633423,Black,
28171373,2019-07-04,1682236,40.743275,-74.0293361667,Black,
28171767,2019-07-03,1004075,43.001750946,-73.853805542,Black,
28174244,2019-06-12,435598,30.4118243814,-97.6486859847,Black,
28174662,2019-07-02,328577,41.7156033333,-72.207245,Black,
28179353,2019-07-04,1878957,40.5930430815,-73.7671791763,Black,
28181643,2019-07-04,1639376,32.8689282882,-96.6202198947,Black,
28182372,2019-07-04,1946509,40.7297883333,-73.9604633333,Black,
28185301,2019-07-04,556119,40.9105065373,-81.4673660922,Black,
28185336,2019-07-04,556119,40.9105065373,-81.4673660922,Black,
28186717,2019-06-30,1790915,38.6139666667,-77.2836916667,Black,
28189145,2019-07-04,1663547,41.4177893289,-74.0656325129,Black,
28190761,2019-07-04,440756,39.9275046931,-75.1409736598,Black,
28192611,2019-07-04,1907873,37.2705806996,-76.7026504887,,
28193344,2019-07-04,1750857,41.3360116667,-72.83867,Black,
28196235,2019-07-01,698218,42.4423916571,-76.757901589,,
28197307,2019-07-04,616772,40.2873101458,-80.4893222731,Black,
28198165,2019-07-04,1054345,43.667455281,-74.4623635913,Black,
28198613,2019-07-04,1634218,41.1801325,-95.9177987,Black,
28200319,2019-07-01,544659,41.5785613014,-88.4552455881,Black,
28200756,2019-07-04,1689919,41.2520103455,-95.9886932373,Black,
28201579,2019-07-04,749118,32.8390466667,-97.4946283333,Black,
28201987,2019-07-04,1747386,40.3292842443,-81.8034570851,Black,
28204401,2019-07-04,843786,39.6707363034,-86.1287263325,Black,
28204567,2019-07-04,1815030,39.6887374839,-76.9668752084,Black,
28204661,2019-07-04,1054345,40.0367373911,-74.8577095538,Black,
28206923,2019-07-04,1160656,41.17999735,-73.79449701,Black,
28208418,2019-06-24,1948791,37.2438620456,-79.8139902022,Black,
28209528,2019-07-04,707587,32.25592479,-97.67025426,Black,
28216971,2019-07-04,436570,33.232205,-86.8274533333,Red,
28227425,2019-07-05,1015106,41.7271116667,-87.9423216667,Black,
28227598,2019-07-05,1805105,41.72257,-74.1014555,Black,
28228149,2019-07-05,1529287,40.7136868732,-73.9492678084,Black,
28228899,2019-07-05,1853016,40.9178464308,-73.3962201425,Black,
28230245,2019-07-05,784374,40.74574168,-73.95843689,Black,
28230262,2019-07-05,1266289,33.1584637379,-96.6126047554,,
28234094,2019-07-05,1931031,41.5083823763,-73.9297110616,Black,
28235865,2019-07-05,1813515,41.2469103383,-73.4946704957,Black,
28240543,2019-07-05,32563,40.8437916667,-72.5675883333,Black,
28241722,2019-07-05,747701,42.0108663943,-74.1339251586,,
28242007,2019-06-21,1798784,39.9592855136,-74.993656087,Black,
28243849,2019-07-04,20400,40.6529515633,-74.0194702148,Black,
28245099,2019-07-05,553033,41.3039251976,-72.6863186807,Black,
28248221,2019-07-05,50078,34.5637083333,-84.2415166667,Black,
28249404,2019-07-05,1939849,41.1593324226,-74.1802433879,Black,
28249952,2019-07-05,1335366,40.849043761,-77.8336044641,Black,
28251285,2019-07-05,440756,39.8885638889,-75.2577722222,Black,
28252124,2019-07-05,1574846,41.385875,-73.1851416667,Black,
28260618,2019-06-26,972845,40.0018,-75.2922216667,Black,
28260660,2019-07-05,1802063,41.737105,-72.21083,Black,
28260717,2019-07-05,69447,41.535697937,-73.2479171753,Black,
28261519,2019-07-05,1124185,40.9642981705,-72.8232102184,Black,
28262381,2019-07-05,1858451,34.2,-92.04,Red,
28266090,2019-07-01,1464123,30.1852124815,-95.5709690583,Black,
28268763,2019-07-05,588898,40.7258796042,-73.8116207673,,
28271877,2019-07-05,14339,30.6163966667,-95.5298383333,Black,
28272143,2019-07-05,14339,30.5277051335,-95.5635728265,Black,
28272998,2019-07-05,1060342,38.3439326177,-76.5006929611,Red,
28290934,2019-07-06,650420,42.4484985374,-72.4899130613,Black,
28292410,2019-07-06,536850,39.7463951111,-75.6520614624,Black,
28294981,2019-07-06,1938241,32.9056016306,-97.1119279863,Black,
28295554,2019-07-06,1079727,40.3038251649,-74.0899779941,Black,
28296185,2019-07-06,87953,32.9057044983,-97.1115646362,Black,
28298677,2019-07-05,1515879,38.6932898,-77.2557572,Black,
28303480,2019-07-06,760979,39.1209192003,-84.0456336338,Black,
28305508,2019-07-02,1209881,40.0838990143,-75.2325086041,Black,
28306987,2019-06-16,435598,30.4117781181,-97.6487181712,Black,
28307795,2019-07-01,7580,39.9241293371,-74.6826862608,Black,
28310233,2019-07-01,1534287,39.326217587,-76.6277813452,Black,
28311288,2019-07-06,1516506,40.7651596069,-73.9193572998,Black,
28311450,2019-07-06,1346668,38.360816339,-77.1415976399,Red,
28314063,2019-07-06,585513,44.0033663889,-77.6960463889,Black,
28316782,2019-07-06,1765503,36.8338961341,-76.3245724329,Black,
28317353,2019-07-05,7580,39.9007876879,-74.7370262088,Black,
28317369,2019-07-05,7580,39.9725753628,-74.6039537583,Black,
28325535,2019-07-06,1932380,41.08624179,-73.54517915,Black,
28327018,2019-07-06,1701574,41.6604421568,-87.0668339544,Black,
28331468,2019-07-06,1792203,30.9425010206,-97.5339769387,Black,
28331873,2019-07-06,1795548,35.15035735,-89.94009893,Black,
28341803,2019-06-23,766373,29.4618191146,-98.4670896408,Black,
28355737,2019-07-07,1828543,41.756111145,-72.2284851074,,
28365328,2019-07-07,271806,45.5500778652,-78.6399499361,,
28366554,2019-07-07,1750857,41.336055,-72.8387966667,Black,
28366702,2019-07-07,1832553,41.2261215225,-73.7770398986,Black,
28368939,2019-07-07,1942294,40.7842572088,-73.9258382598,Black,
28368996,2019-07-07,596085,40.6625307902,-73.9833587789,Black,
28372395,2019-07-07,1866099,41.7935019256,-71.4537967612,Black,
28376983,2019-07-07,1959652,41.1903076172,-73.7913589478,Black,
28380229,2019-07-07,20400,40.7298604988,-73.960776329,Black,
28390234,2019-07-07,1961788,42.0400426,-86.5137661,Black,
28391510,2019-07-07,1900551,39.3524430395,-76.359253948,Black,
28392513,2019-07-07,1914538,41.4023742676,-72.4513931274,Black,
28393273,2019-07-06,2218,39.5778085798,-82.2710700407,Black,
28393553,2019-07-07,1846998,40.333794253,-74.3226411939,Black,
28396780,2019-07-07,384891,41.0021505772,-81.9764936679,Black,
28397069,2019-07-07,751477,40.6607581718,-73.9940001816,Black,
28398297,2019-07-07,440756,40.7823722222,-73.9017472222,Black,
28399032,2019-07-07,543928,41.6997869382,-72.1711846814,Black,
28399276,2019-07-07,284453,41.7015190125,-73.905418396,Black,
28401106,2019-07-03,1888384,38.9433687487,-77.3290099204,Black,
28401370,2019-07-07,1129456,40.6627192,-73.9920959,Black,
28401596,2019-07-07,1087419,31.5516416667,-95.24032,Black,
28401839,2019-07-07,1166798,40.71377167,-73.94853002,Black,
28405124,2019-06-23,1906473,32.7217178345,-97.0002288818,Black,
28406851,2019-07-06,1390358,41.2210190854,-73.6432030678,Black,
28407039,2019-07-07,293111,40.5434838909,-74.6210992637,Black,
28407475,2019-07-07,1534287,39.3264366667,-76.628145,Black,
28412989,2019-07-07,480924,40.71035,-73.9810633333,Black,
28413069,2019-07-07,341653,40.7295601001,-73.9601146,Black,
28414192,2019-07-05,1715566,41.5674469527,-80.6440653653,Black,
28429234,2019-07-08,784187,40.783809406,-73.925818503,Black,
28429726,2019-07-08,1840756,41.18408588,-95.92175614,Black,
28439452,2019-07-08,271806,45.5500327857,-78.6398641054,,
28445019,2019-07-08,765762,40.6468453723,-73.9840218168,Black,
28447442,2019-07-08,1919984,39.8972694387,-75.2524509977,Black,
28449220,2019-07-08,1952060,41.4660237451,-73.4000794776,Black,
28452036,2019-07-08,1966028,41.78343977,-73.73449433,Black,
28455392,2019-07-08,1612292,40.7210916667,-73.99302,Black,
28458527,2019-04-08,1964473,35.1481055,-96.5001916667,,
28460810,2019-07-08,753883,40.6616822351,-73.9877508023,Black,
28461801,2019-07-07,261991,33.1605293914,-96.6195557418,Red,
28462831,2019-06-22,1966317,40.1402675919,-75.0988177489,Black,
28463248,2019-07-08,1441173,39.97322,-75.1277083333,Black,
28463743,2019-07-08,1924847,41.4849929139,-73.0463178177,Black,
28467373,2019-07-06,210221,40.7012939453,-73.9964294434,Black,
28467952,2019-07-08,448026,32.8761666667,-97.1681533333,Red,
28471586,2019-07-08,407471,32.7658433333,-97.3683233333,Black,
28471971,2019-07-08,1189379,41.811425,-72.9769533333,Black,
28472004,2019-07-08,468086,40.71441892,-73.95707254,Black,
28489298,2019-07-01,192858,38.9190783333,-77.1211695,Black,
28489365,2019-07-02,192858,38.91845,-77.1223611667,Black,
28489429,2019-07-08,536220,42.3375701904,-72.4688034058,Black,
28489478,2019-07-02,192858,38.918995,-77.1211555,Black,
28490013,2019-07-08,488305,40.7689704988,-73.9263763279,Black,
28490393,2019-07-08,1686639,39.9323972222,-75.141175,Black,
28490419,2019-07-06,109975,45.7399466295,-71.595339501,,
28495213,2019-07-09,841256,41.24392,-75.9074866667,Black,
28499201,2019-07-09,1815306,41.706129985,-72.2003492698,Black,
28499336,2019-07-09,1048566,40.8367276,-77.6702555,Black,
28499557,2019-07-09,510859,28.8457313552,-81.3491354696,Black,
28508488,2019-07-09,1968621,33.1283916667,-96.716995,Red,
28510227,2019-07-09,1968589,33.127941738,-96.7168963156,Red,
28510615,2019-07-06,376435,39.9746330063,-75.1320071996,Black,
28511039,2019-07-09,1968903,33.12680803,-96.7165477,Red,
28511521,2019-07-09,420537,40.9073711483,-72.8512017169,,
28512112,2019-07-09,1181563,38.6437416667,-77.1994866667,Black,
28513969,2019-07-06,1670611,38.7274726649,-76.5315367881,Black,
28514276,2019-07-08,448026,32.8774463271,-97.1706672016,Red,
28515755,2019-07-07,600928,44.4788894653,-79.4722213745,,
28516434,2019-07-08,293111,40.5825314,-74.1230547,Black,
28516861,2019-07-09,913963,40.7647061462,-73.9475661602,Black,
28519540,2019-07-09,1924447,38.730938,-83.055946,Black,
28521466,2019-07-09,1893698,39.1474151611,-77.1537246704,Black,
28522533,2019-07-09,210221,40.7012329102,-73.9964523315,Black,
28525322,2019-07-09,1370559,41.8939633333,-72.0855778333,Black,
28526522,2019-07-09,192858,39.26262,-77.3939666667,Black,
28526600,2019-06-14,911612,29.83758,-94.608795,Black,
28529107,2019-07-08,127188,32.74451828,-97.162361145,Black,
28529503,2019-07-09,1787786,37.7405456904,-78.2650734209,Black,
28547812,2019-07-09,51948,40.6618098496,-73.9976228402,Black,
28552426,2019-07-10,1892035,39.9332473879,-75.1490554035,Black,
28553698,2019-07-10,1178373,40.8241036535,-73.9499483351,Black,
28554052,2019-07-10,1924673,41.4263806958,-74.0638041683,Black,
28557846,2019-07-10,915616,40.9131966625,-73.8841112518,Black,
28558580,2019-07-10,22417,29.0427158333,-95.4195108333,,
28559362,2019-07-10,667714,41.813775,-73.7584133333,Black,
28559591,2019-07-10,1968597,33.1284448318,-96.7174294499,Red,
28560270,2019-07-10,1539957,30.4597466667,-84.3285916667,Black,
28563404,2019-07-10,1044761,41.3022967956,-73.8061590892,Black,
28570228,2019-07-10,420537,40.8863633333,-72.8268916667,Black,
28574357,2019-07-10,1097356,42.0683361667,-82.599725,Black,
28575263,2019-07-10,420537,40.9064866667,-72.819765,Black,
28575313,2019-07-10,420537,40.9057116667,-72.819675,Black,
28575384,2019-07-10,598469,40.72053229,-73.99320859,Black,
28576174,2019-07-10,1065721,33.2606345615,-97.0372747448,Black,
28577499,2019-07-10,1966876,35.513435413,-97.473946026,Red,
28578209,2019-07-06,316434,42.2476244,-84.7429935,Black,
28580024,2019-07-10,1816415,39.2633021,-76.5799058,Black,
28581325,2019-07-10,1969072,40.7083746744,-73.8941824436,Black,
28585742,2019-07-10,27080,40.8493926261,-73.9429181814,Black,
28587587,2019-07-10,919255,40.424446106,-79.9283370972,Black,
28588289,2019-07-10,1974155,41.2270366667,-73.1657945,Black,
28591228,2019-06-23,1358211,39.9769383333,-75.1909633333,Black,
28591413,2019-07-10,1704749,36.7920992887,-76.1814229937,Red,
28591687,2019-07-09,430860,41.55188622,-73.8228872311,Black,
28595287,2019-07-09,1390358,41.2211040453,-73.6432365135,Black,
28611886,2019-07-11,874858,41.3211423512,-73.3830352843,Black,
28613694,2019-07-09,69447,41.4633293152,-72.2796630859,Black,
28614815,2019-07-11,1975795,40.7439240441,-74.0313812905,Black,
28614857,2019-07-11,1975795,40.7438151213,-74.0317771678,Black,
28616226,2019-07-11,1107254,40.58255145,-73.9955822,Black,
28616689,2019-07-10,549764,41.4638783333,-72.4429633333,Black,
28618560,2019-07-11,1969177,40.8104787,-73.9645566,Black,
28618811,2019-07-11,1973386,40.8091290104,-73.9667030947,Black,
28619733,2019-07-10,1683875,39.315792122,-76.8752905448,Black,
28620630,2019-06-13,46101,30.557252559,-97.6127549911,Black,
28621241,2019-07-11,1902381,42.0817225184,-85.863758273,Black,
28621914,2019-07-11,1257320,41.3191108704,-81.5882263184,Black,
28624699,2019-07-11,1962356,38.6389069274,-77.4510733857,Black,
28631431,2019-07-11,753987,40.7211832703,-73.9611838572,Black,
28632927,2019-07-11,50920,40.7834489504,-73.9237679635,Black,
28634782,2019-07-11,1683442,32.6741991851,-97.2966162966,Black,
28641974,2019-07-05,615025,35.7702212315,-79.1393910788,Black,
28644511,2019-07-11,297628,41.6584215008,-72.4850986577,Black,
28644782,2019-07-11,492790,38.9337400246,-79.9653194597,Black,
28645519,2019-07-11,579073,41.9258293463,-86.3966836129,Black,
28645621,2019-07-08,1920008,39.9562613127,-75.2578248676,Black,
28649665,2019-07-10,1161763,35.7193675557,-78.6885423749,Red,
28650925,2019-07-11,599232,32.8223501,-97.4933548,Black,
28651575,2019-07-07,8956,41.3663066628,-72.5885731553,Black,
28664238,2019-06-30,35078,40.2248038033,-74.0059357691,Black,
28666594,2019-06-26,1331424,40.77428,-73.9447166667,Black,
28666709,2019-06-13,470974,30.1689333429,-95.3647674795,Black,
28670324,2019-07-12,915489,40.6898295114,-73.9477063332,Black,
28673767,2019-07-12,1968301,41.0724064319,-73.7571869916,Black,
28674558,2019-07-12,1890690,41.29191684,-73.88598377,Black,
28679125,2019-07-12,1974004,40.0505842455,-78.9014115372,Black,
28680494,2019-07-12,1213455,33.2028083801,-96.5751647949,Red,
28684664,2019-07-12,806443,35.8319866162,-79.0943847862,Black,
28685140,2019-07-12,1149,40.6830755806,-73.9171472803,Black,
28688792,2019-07-12,649567,40.9034977104,-72.7523770499,Black,
28692650,2019-07-12,1747386,40.277770126,-81.8761683266,Black,
28698111,2019-07-12,1385337,40.7000895077,-73.9254535911,Black,
28700572,2019-07-12,488305,40.7679901026,-73.9261855558,Black,
28702774,2019-07-12,138484,35.6584041613,-78.8380567544,Black,
28704416,2019-07-12,1519400,41.0343701136,-74.2397330902,Black,
28706817,2019-07-12,919255,40.4233322144,-79.9274978638,Black,
28707093,2019-07-01,1694367,39.8198816266,-75.1820802822,Black,
28707968,2019-07-12,930427,42.6536630947,-73.9872088283,Black,
28719800,2019-04-12,1921987,35.7947216667,-97.352945,,
28724330,2019-07-08,407471,32.7747179457,-97.3747784643,Black,
28727292,2019-07-13,765758,41.5294137648,-73.6199125578,Black,
28727922,2019-07-12,939972,29.9772003607,-97.910038113,,
28730662,2019-06-30,1257577,30.2233616667,-95.7487333333,Black,
28732521,2019-07-13,690232,41.25932989,-73.53049349,Black,
28740607,2019-07-12,1745520,42.008868,-74.107033,Black,
28742698,2019-07-10,1980888,33.933081,-112.694825,Red,
28744192,2019-07-13,630155,41.882195,-73.01386945,Black,
28744276,2019-07-13,630155,41.7855219835,-72.9386442853,Black,
28749229,2019-07-13,1895892,41.5954883333,-71.7038033333,Black,
28749834,2019-07-13,1855265,42.3142238148,-83.2844625135,Black,
28752276,2019-07-13,749118,32.8626366667,-97.47847,Black,
28752371,2019-07-13,1154141,42.0036468506,-73.9911804199,Black,
28754503,2019-07-13,316434,42.2476244,-84.7429935,Black,
28758131,2019-07-13,136119,40.7042194266,-73.9895644134,Black,
28758508,2019-07-13,1148812,40.73709351,-74.03243179,Black,
28758726,2019-07-12,103695,45.3979110142,-75.1844730454,Black,
28759522,2019-07-13,899675,40.7959633333,-72.6399466667,Black,
28761289,2019-07-13,1927059,41.5997085571,-72.8543167114,Black,
28762430,2019-07-13,169089,41.4075126648,-81.8915634155,Black,
28762694,2019-07-13,50920,40.8025421296,-73.9349238575,Black,
28763931,2019-07-04,917680,40.785438534,-73.9328267053,Black,
28771467,2019-07-13,1697823,35.1557795832,-90.0141461798,Black,
28778871,2018-07-19,1705928,45.0671393768,-75.0110031552,Black,
28778878,2018-07-25,1705928,45.0662068934,-75.0094228284,Black,
28778893,2018-06-06,1705928,45.066107452,-75.0113465048,,
28793898,2019-07-08,1985690,42.270510164,-72.5352343393,Black,
28794562,2019-07-14,1262163,40.6417153634,-73.1785524005,Black,
28796184,2019-07-14,164664,41.7689633277,-73.8839861938,Black,
28796415,2019-07-14,368840,35.768025,-82.2034916667,Black,
28797414,2019-07-14,255614,40.6486677379,-73.1526868512,Black,
28800443,2019-07-14,1812418,40.745310378,-73.957729876,Black,
28802803,2019-07-12,494532,40.86288,-73.879281,Black,
28803276,2019-07-14,368840,35.7680666667,-82.2029633333,Black,
28828555,2019-07-12,31734,40.9113347444,-81.4674219348,Black,
28829448,2019-07-13,1816010,36.1731979211,-86.7448622513,Black,
28830157,2019-07-14,285024,41.401295,-72.604745,Black,
28832895,2019-07-14,509513,40.7123293402,-73.948698761,Black,
28833119,2019-07-13,285463,41.5877037048,-71.7332077026,Black,
28834655,2019-07-14,50920,40.7824740513,-73.9246211574,Black,
28839739,2019-07-10,192858,38.6420033333,-77.198555,Black,
28841926,2019-07-13,80782,38.7528206554,-83.2255682414,Black,
28841960,2019-07-14,328577,41.7568883333,-72.1689533333,Black,
28852782,2019-07-14,281095,33.5854731771,-97.0222447871,Black,
28863270,2019-07-14,871436,40.800175657,-73.1936841853,Black,
28865692,2019-07-15,17390,40.7745910809,-73.9800863062,Black,
28866175,2019-07-15,1914581,41.2619049987,-73.7256994844,Black,
28873468,2019-07-15,1572076,35.9941224335,-96.7593475991,Red,
28875562,2019-07-15,1054345,40.0558670588,-74.8249231341,Black,
28880715,2019-05-27,866783,40.9858933715,-76.5863285733,,
28884637,2019-07-06,85690,41.558475,-83.6359783333,Black,
28885587,2019-07-15,1266681,20.3426532745,-102.9231033325,Red,
28887895,2019-07-15,1470359,42.9593086243,-73.8406524658,Black,
28894395,2019-07-15,1965540,35.3503417969,-80.9184646606,Black,
28933025,2019-07-16,1953067,41.3279558585,-74.3579601265,Black,
28944019,2019-07-16,1995203,33.1284766588,-96.7174261032,,
28944458,2019-07-16,627883,33.1283966071,-96.7169061425,,
28945388,2019-07-16,1554972,38.4923744202,-76.5904464722,Red,
28948889,2019-07-12,430866,41.2580709,-73.6896735,Black,
28952546,2019-07-14,1004075,42.9271697998,-74.0283203125,Black,
28954370,2019-07-15,424633,41.5372165422,-87.2897136147,Black,
28954395,2019-07-15,424633,41.5984682777,-87.2823271432,Black,
28954810,2019-07-15,1186504,30.0199221667,-90.1171028333,Black,
28955050,2019-07-14,1259579,41.34225,-71.98288,Black,
28960649,2019-07-16,1990080,47.61437647,-117.23641276,Red,
28965376,2019-07-16,758803,32.67551685,-95.22342944,Black,
28972488,2019-07-16,420537,40.73433,-73.6365283333,Black,
28979779,2019-07-15,13445,41.5116653442,-81.6133346558,Black,
28991365,2019-07-17,1153563,42.0709611667,-71.7406166667,Black,
28994252,2019-07-17,1867531,39.9241,-75.1245028333,Black,
28995069,2019-07-16,1999155,40.6685783333,-73.989395,Black,
28995857,2019-07-17,69447,41.4844047759,-72.8881267571,Black,
28995908,2019-07-16,117116,42.2916633333,-73.5716166667,Black,
28999861,2019-07-04,76142,41.6900319,-83.61511869,Black,
29000736,2019-07-17,432881,42.3594944061,-72.5509539782,Black,
29004515,2019-07-14,1120676,35.6790096381,-78.6285244301,Black,
29013476,2019-07-17,1976343,41.42232412,-72.42904229,Black,
29023255,2019-07-17,1946597,41.2810466667,-71.945275,Black,
29023264,2019-07-17,1946597,41.280995,-71.945245,Black,
29026445,2019-07-17,1893698,39.1473047,-77.15354692,,
29031726,2019-07-16,426793,42.751196,-72.009802,Black,
29032242,2019-07-17,655391,39.96410058,-82.03315492,Black,
29033397,2019-07-17,1781649,41.265063304,-95.97504587,Black,
29033685,2019-07-17,22949,42.2567716667,-83.7041633333,Black,
29034205,2019-07-13,1394738,40.8490204814,-73.8767903648,Black,
29041250,2019-07-17,1005599,42.2828584,-83.3932088,Black,
29049876,2019-07-08,2005623,43.1509388333,-80.259025,Black,
29051782,2018-08-22,2005448,44.7472276182,-63.6593501634,Black,
29057527,2019-07-18,1048566,41.07919042,-77.79536651,Black,
29063736,2019-07-11,818239,31.3815633333,-85.6436466667,Black,
29071000,2018-08-10,2010906,40.62306584,-73.62447894,Black,
29072771,2019-07-18,1910528,40.7549235318,-74.0247533005,Black,
29075256,2019-07-18,2011825,40.7061083333,-73.8932716667,Black,
29075354,2018-09-15,2010906,40.62298202,-73.62427955,Black,
29079276,2019-07-18,1982068,43.9445638229,-91.2515818783,Black,
29085682,2019-07-18,1983929,35.5121702181,-97.3500018521,Black,
29087862,2019-07-18,440756,40.7654515318,-73.9747419622,Black,
29090623,2019-07-18,1414000,42.0097199595,-87.6928892826,Black,
29092209,2019-07-18,550762,42.1655540466,-82.8280563354,Black,
29094481,2019-07-13,17932,39.0846166667,-76.783975,Black,
29106632,2019-07-18,121292,41.8782533333,-86.6350633333,Black,
29106742,2019-07-18,1213455,33.2028541565,-96.575050354,Red,
29109688,2019-07-18,1974205,48.4283033333,-71.2240133333,Black,
29110717,2019-07-19,251174,34.9370261,-81.0041999,Black,
